DATA_TYPE,Date,GEOGRAPHY,Name,SECTOR,value
PF1,1/1/2001,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,
PF1,4/1/2001,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,
PF1,7/1/2001,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,
PF1,10/1/2001,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,
PF1,1/1/2002,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,
PF1,4/1/2002,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,
PF1,7/1/2002,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,
PF1,10/1/2002,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,
PF1,1/1/2003,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,
PF1,4/1/2003,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,
PF1,7/1/2003,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,
PF1,10/1/2003,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,206.3321953
PF1,1/1/2004,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,195.1635812
PF1,4/1/2004,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,
PF1,7/1/2004,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,92.9727247
PF1,10/1/2004,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,89.53731967
PF1,1/1/2005,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,214.6662765
PF1,4/1/2005,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,249.0849239
PF1,7/1/2005,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,229.6870863
PF1,10/1/2005,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,347.1706377
PF1,1/1/2006,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,232.4775273
PF1,4/1/2006,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,150.0148217
PF1,7/1/2006,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,195.5491026
PF1,10/1/2006,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,250.1661721
PF1,1/1/2007,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,185.7695324
PF1,4/1/2007,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,88.99193697
PF1,7/1/2007,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,213.5496343
PF1,10/1/2007,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,141.2695874
PF1,1/1/2008,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,185.0866837
PF1,4/1/2008,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,381.3655004
PF1,7/1/2008,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,99.83061882
PF1,10/1/2008,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,148.6027907
PF1,1/1/2009,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,113.7489667
PF1,4/1/2009,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,77.84159036
PF1,7/1/2009,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,
PF1,10/1/2009,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,90.49946242
PF1,1/1/2010,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,
PF1,4/1/2010,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,91.43579662
PF1,7/1/2010,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,154.9457574
PF1,10/1/2010,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,194.3587081
PF1,1/1/2011,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,429.1457408
PF1,4/1/2011,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,264.0531988
PF1,7/1/2011,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,107.2531003
PF1,10/1/2011,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,91.95400059
PF1,1/1/2012,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,121.8849799
PF1,4/1/2012,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,130.2192521
PF1,7/1/2012,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,201.9648572
PF1,10/1/2012,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,197.1923931
PF1,1/1/2013,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,102.1764529
PF1,4/1/2013,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,156.0573793
PF1,7/1/2013,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,132.004097
PF1,10/1/2013,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,203.7064501
PF1,1/1/2014,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,147.2731318
PF1,4/1/2014,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,292.1083394
PF1,7/1/2014,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,311.2221179
PF1,10/1/2014,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,151.8054544
PF1,1/1/2015,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,232.9770476
PF1,4/1/2015,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,201.3670563
PF1,7/1/2015,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,195.8301776
PF1,10/1/2015,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,202.4285849
PF1,1/1/2016,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,175.9280352
PF1,4/1/2016,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,293.2694545
PF1,7/1/2016,Pennsylvania,Pennsylvania Apartment Price ($/SqFt),APT,118.4991764
PP1,1/1/2001,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,
PP1,4/1/2001,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,67851.4217
PP1,7/1/2001,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,56866.8214
PP1,10/1/2001,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,57302.4054
PP1,1/1/2002,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,49098.3399
PP1,4/1/2002,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,40962.7705
PP1,7/1/2002,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,50607.2351
PP1,10/1/2002,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,73415.0326
PP1,1/1/2003,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,169642.8571
PP1,4/1/2003,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,42784.1365
PP1,7/1/2003,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,70644.7688
PP1,10/1/2003,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,74021.7391
PP1,1/1/2004,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,49187.9246
PP1,4/1/2004,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,112117.7802
PP1,7/1/2004,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,78454.6583
PP1,10/1/2004,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,54384.6604
PP1,1/1/2005,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,112084.5528
PP1,4/1/2005,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,71824.8827
PP1,7/1/2005,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,106917.2192
PP1,10/1/2005,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,81575.0885
PP1,1/1/2006,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,91477.4444
PP1,4/1/2006,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,131512.7388
PP1,7/1/2006,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,65162.8906
PP1,10/1/2006,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,78098.3554
PP1,1/1/2007,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,66492.2277
PP1,4/1/2007,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,62459.3506
PP1,7/1/2007,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,102432.2924
PP1,10/1/2007,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,95861.1599
PP1,1/1/2008,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,64301.2949
PP1,4/1/2008,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,72230.2815
PP1,7/1/2008,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,81297.619
PP1,10/1/2008,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,98576.3386
PP1,1/1/2009,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,52402.2698
PP1,4/1/2009,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,62403.0612
PP1,7/1/2009,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,23486.9565
PP1,10/1/2009,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,72054.4747
PP1,1/1/2010,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,55432.4894
PP1,4/1/2010,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,49106.9767
PP1,7/1/2010,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,92746.1033
PP1,10/1/2010,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,73071.0927
PP1,1/1/2011,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,68756.2862
PP1,4/1/2011,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,80203.0117
PP1,7/1/2011,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,64731.303
PP1,10/1/2011,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,52093.073
PP1,1/1/2012,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,85778.4653
PP1,4/1/2012,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,81208.7875
PP1,7/1/2012,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,86592.953
PP1,10/1/2012,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,89642.8002
PP1,1/1/2013,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,60827.2899
PP1,4/1/2013,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,101054.3446
PP1,7/1/2013,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,104420.8833
PP1,10/1/2013,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,118082.9151
PP1,1/1/2014,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,131878.0166
PP1,4/1/2014,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,104035.8959
PP1,7/1/2014,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,107607.9825
PP1,10/1/2014,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,103964.2465
PP1,1/1/2015,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,134630.4967
PP1,4/1/2015,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,154198.6574
PP1,7/1/2015,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,155554.0952
PP1,10/1/2015,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,113688.6294
PP1,1/1/2016,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,132939.1983
PP1,4/1/2016,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,117528.6721
PP1,7/1/2016,Pennsylvania,Pennsylvania Apartment Price ($/Unit),APT,102421.8964
PM1,1/1/2001,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,
PM1,4/1/2001,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,
PM1,7/1/2001,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,
PM1,10/1/2001,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,
PM1,1/1/2002,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,
PM1,4/1/2002,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,
PM1,7/1/2002,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,
PM1,10/1/2002,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,
PM1,1/1/2003,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,
PM1,4/1/2003,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,
PM1,7/1/2003,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,
PM1,10/1/2003,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,2221.013943
PM1,1/1/2004,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,2100.792048
PM1,4/1/2004,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,
PM1,7/1/2004,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1000.782828
PM1,10/1/2004,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,963.8032257
PM1,1/1/2005,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,2310.724181
PM1,4/1/2005,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,2681.215542
PM1,7/1/2005,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,2472.412124
PM1,10/1/2005,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,3623.309833
PM1,1/1/2006,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,2502.449163
PM1,4/1/2006,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1614.798941
PM1,7/1/2006,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,2104.941901
PM1,10/1/2006,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,2692.854382
PM1,1/1/2007,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1999.672039
PM1,4/1/2007,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,957.9325831
PM1,7/1/2007,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,2298.704352
PM1,10/1/2007,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1520.662943
PM1,1/1/2008,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1992.321676
PM1,4/1/2008,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,4105.118411
PM1,7/1/2008,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1074.603001
PM1,10/1/2008,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1599.599469
PM1,1/1/2009,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,584.4715484
PM1,4/1/2009,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,741.5388211
PM1,7/1/2009,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,
PM1,10/1/2009,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,974.159983
PM1,1/1/2010,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,
PM1,4/1/2010,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,984.2389303
PM1,7/1/2010,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1667.876828
PM1,10/1/2010,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,2092.128182
PM1,1/1/2011,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,4619.437468
PM1,4/1/2011,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,2842.337985
PM1,7/1/2011,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1121.073985
PM1,10/1/2011,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,989.8170139
PM1,1/1/2012,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1312.001937
PM1,4/1/2012,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1401.714231
PM1,7/1/2012,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,2174.002769
PM1,10/1/2012,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,2027.589383
PM1,1/1/2013,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1099.854176
PM1,4/1/2013,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1679.842619
PM1,7/1/2013,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1420.926771
PM1,10/1/2013,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,2192.749733
PM1,1/1/2014,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1524.120676
PM1,4/1/2014,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,3144.330887
PM1,7/1/2014,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,3350.076618
PM1,10/1/2014,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1634.073782
PM1,1/1/2015,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,2507.826131
PM1,4/1/2015,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1853.588803
PM1,7/1/2015,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,2090.429484
PM1,10/1/2015,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1890.46625
PM1,1/1/2016,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1893.735578
PM1,4/1/2016,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,3156.829435
PM1,7/1/2016,Pennsylvania,Pennsylvania Apartment Price ($/SqM),APT,1275.556259
REX,1/1/2001,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,
REX,4/1/2001,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,
REX,7/1/2001,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,
REX,10/1/2001,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,
REX,1/1/2002,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,
REX,4/1/2002,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,
REX,7/1/2002,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,
REX,10/1/2002,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,
REX,1/1/2003,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,13.5
REX,4/1/2003,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,13.39
REX,7/1/2003,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,13.24
REX,10/1/2003,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,13.24
REX,1/1/2004,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,13.39
REX,4/1/2004,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,13.49
REX,7/1/2004,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,13.55
REX,10/1/2004,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,13.53
REX,1/1/2005,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,13.54
REX,4/1/2005,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,13.55
REX,7/1/2005,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,13.61
REX,10/1/2005,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,13.69
REX,1/1/2006,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,13.87
REX,4/1/2006,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,14.01
REX,7/1/2006,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,14.18
REX,10/1/2006,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,14.53
REX,1/1/2007,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,14.99
REX,4/1/2007,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,15.47
REX,7/1/2007,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,16.03
REX,10/1/2007,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,16.63
REX,1/1/2008,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,17.05
REX,4/1/2008,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,17.52
REX,7/1/2008,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,17.73
REX,10/1/2008,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,17.98
REX,1/1/2009,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,18.22
REX,4/1/2009,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,18.4
REX,7/1/2009,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,18.7
REX,10/1/2009,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,18.78
REX,1/1/2010,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,18.98
REX,4/1/2010,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,19
REX,7/1/2010,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,19.11
REX,10/1/2010,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,19.07
REX,1/1/2011,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,19.19
REX,4/1/2011,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,19.16
REX,7/1/2011,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,18.97
REX,10/1/2011,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,18.9
REX,1/1/2012,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,18.93
REX,4/1/2012,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,18.99
REX,7/1/2012,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,18.97
REX,10/1/2012,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,18.78
REX,1/1/2013,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,18.85
REX,4/1/2013,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,19.21
REX,7/1/2013,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,18.87
REX,10/1/2013,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,19.01
REX,1/1/2014,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,19.03
REX,4/1/2014,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,19.29
REX,7/1/2014,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,19.4
REX,10/1/2014,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,19.59
REX,1/1/2015,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,19.79
REX,4/1/2015,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,19.84
REX,7/1/2015,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,19.95
REX,10/1/2015,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,19.99
REX,1/1/2016,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,20.12
REX,4/1/2016,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,20.19
REX,7/1/2016,Pennsylvania,Pennsylvania Apartment Inst Effective Rent Rev ($/sq ft),APT,
PF1,1/1/2001,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,51.06116163
PF1,4/1/2001,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,79.04078682
PF1,7/1/2001,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,82.51854934
PF1,10/1/2001,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,97.27259758
PF1,1/1/2002,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,127.2560652
PF1,4/1/2002,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,96.2568394
PF1,7/1/2002,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,156.7164363
PF1,10/1/2002,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,96.35117486
PF1,1/1/2003,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,109.8337967
PF1,4/1/2003,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,132.5446859
PF1,7/1/2003,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,141.0541401
PF1,10/1/2003,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,104.0346588
PF1,1/1/2004,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,108.2814841
PF1,4/1/2004,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,116.7003263
PF1,7/1/2004,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,139.8685129
PF1,10/1/2004,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,112.5548437
PF1,1/1/2005,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,131.7776537
PF1,4/1/2005,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,75.33024332
PF1,7/1/2005,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,109.9464976
PF1,10/1/2005,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,132.0314454
PF1,1/1/2006,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,129.2034665
PF1,4/1/2006,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,101.5672137
PF1,7/1/2006,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,137.1041523
PF1,10/1/2006,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,104.4877471
PF1,1/1/2007,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,102.3543758
PF1,4/1/2007,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,227.1124087
PF1,7/1/2007,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,112.5373821
PF1,10/1/2007,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,151.7629078
PF1,1/1/2008,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,90.5974492
PF1,4/1/2008,Pennsylvania,Pennsylvania Retail Price ($/SqFt),RET,136.3430543
