DATA_TYPE,Date,GEOGRAPHY,Name,SECTOR,value
PF1,1/1/2001,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,153.8679672
PF1,4/1/2001,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,140.4824113
PF1,7/1/2001,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,130.4112489
PF1,10/1/2001,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,123.0343157
PF1,1/1/2002,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,77.71591175
PF1,4/1/2002,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,106.8719349
PF1,7/1/2002,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,98.37356016
PF1,10/1/2002,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,105.2735857
PF1,1/1/2003,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,96.04306591
PF1,4/1/2003,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,104.5397183
PF1,7/1/2003,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,120.1225987
PF1,10/1/2003,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,101.2191308
PF1,1/1/2004,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,133.7337168
PF1,4/1/2004,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,129.289465
PF1,7/1/2004,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,178.371135
PF1,10/1/2004,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,132.0186392
PF1,1/1/2005,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,109.0643001
PF1,4/1/2005,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,115.9587248
PF1,7/1/2005,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,159.6965233
PF1,10/1/2005,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,134.8677062
PF1,1/1/2006,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,140.0692952
PF1,4/1/2006,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,104.0233474
PF1,7/1/2006,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,101.921648
PF1,10/1/2006,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,104.2001209
PF1,1/1/2007,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,100.739227
PF1,4/1/2007,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,109.009482
PF1,7/1/2007,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,112.221604
PF1,10/1/2007,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,106.6556756
PF1,1/1/2008,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,109.100337
PF1,4/1/2008,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,85.12701204
PF1,7/1/2008,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,122.5054526
PF1,10/1/2008,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,72.62710048
PF1,1/1/2009,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,101.383355
PF1,4/1/2009,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,86.97213604
PF1,7/1/2009,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,85.39477159
PF1,10/1/2009,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,83.54119252
PF1,1/1/2010,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,94.20495602
PF1,4/1/2010,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,96.18883925
PF1,7/1/2010,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,107.1894873
PF1,10/1/2010,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,124.4637554
PF1,1/1/2011,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,90.94951137
PF1,4/1/2011,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,91.06269999
PF1,7/1/2011,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,116.1471148
PF1,10/1/2011,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,102.7408863
PF1,1/1/2012,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,91.20574661
PF1,4/1/2012,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,85.79699813
PF1,7/1/2012,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,90.33382924
PF1,10/1/2012,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,105.8525555
PF1,1/1/2013,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,102.5027423
PF1,4/1/2013,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,87.39182195
PF1,7/1/2013,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,95.6322932
PF1,10/1/2013,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,100.1002668
PF1,1/1/2014,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,100.0637532
PF1,4/1/2014,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,109.7694854
PF1,7/1/2014,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,112.9088222
PF1,10/1/2014,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,126.3123842
PF1,1/1/2015,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,125.0660183
PF1,4/1/2015,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,119.1604499
PF1,7/1/2015,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,118.6604075
PF1,10/1/2015,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,119.9641841
PF1,1/1/2016,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,122.7620107
PF1,4/1/2016,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,124.7659925
PF1,7/1/2016,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqFt),APT,140.9622318
PP1,1/1/2001,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,54793.925
PP1,4/1/2001,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,60481.0761
PP1,7/1/2001,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,58393.9159
PP1,10/1/2001,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,66917.8393
PP1,1/1/2002,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,52585.7373
PP1,4/1/2002,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,60554.9351
PP1,7/1/2002,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,56605.82
PP1,10/1/2002,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,59826.3226
PP1,1/1/2003,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,57022.0156
PP1,4/1/2003,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,59251.618
PP1,7/1/2003,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,64967.8744
PP1,10/1/2003,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,68436.5233
PP1,1/1/2004,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,72108.1058
PP1,4/1/2004,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,73278.13
PP1,7/1/2004,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,86053.6661
PP1,10/1/2004,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,75935.4532
PP1,1/1/2005,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,76401.1239
PP1,4/1/2005,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,84272.4323
PP1,7/1/2005,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,92728.0792
PP1,10/1/2005,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,89290.0266
PP1,1/1/2006,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,93649.9222
PP1,4/1/2006,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,71831.225
PP1,7/1/2006,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,71780.9006
PP1,10/1/2006,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,75974.3731
PP1,1/1/2007,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,69891.3512
PP1,4/1/2007,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,72880.6312
PP1,7/1/2007,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,76443.1048
PP1,10/1/2007,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,75623.8059
PP1,1/1/2008,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,73515.7841
PP1,4/1/2008,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,65224.4176
PP1,7/1/2008,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,72852.9782
PP1,10/1/2008,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,63957.1934
PP1,1/1/2009,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,57393.8138
PP1,4/1/2009,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,64730.2135
PP1,7/1/2009,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,60676.9764
PP1,10/1/2009,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,56281.9737
PP1,1/1/2010,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,61046.6963
PP1,4/1/2010,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,70198.8707
PP1,7/1/2010,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,74302.3054
PP1,10/1/2010,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,79135.7125
PP1,1/1/2011,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,57650.2181
PP1,4/1/2011,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,60009.7367
PP1,7/1/2011,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,67265.3232
PP1,10/1/2011,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,72680.7047
PP1,1/1/2012,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,67996.2678
PP1,4/1/2012,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,68783.0255
PP1,7/1/2012,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,73004.6148
PP1,10/1/2012,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,80737.6047
PP1,1/1/2013,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,78917.9509
PP1,4/1/2013,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,72224.264
PP1,7/1/2013,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,74493.4753
PP1,10/1/2013,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,76696.2664
PP1,1/1/2014,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,78617.9438
PP1,4/1/2014,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,82102.8246
PP1,7/1/2014,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,82286.7562
PP1,10/1/2014,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,97116.4705
PP1,1/1/2015,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,98872.5034
PP1,4/1/2015,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,90098.7773
PP1,7/1/2015,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,97848.8042
PP1,10/1/2015,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,92773.9419
PP1,1/1/2016,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,98196.1158
PP1,4/1/2016,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,102182.6794
PP1,7/1/2016,RCA - US Southeast,RCA - US Southeast Apartment Price ($/Unit),APT,104752.1984
PM1,1/1/2001,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1401.668422
PM1,4/1/2001,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1512.189572
PM1,7/1/2001,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1341.168667
PM1,10/1/2001,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1315.358651
PM1,1/1/2002,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,836.554486
PM1,4/1/2002,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1150.397577
PM1,7/1/2002,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1058.918839
PM1,10/1/2002,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1133.192527
PM1,1/1/2003,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1033.832787
PM1,4/1/2003,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1125.292985
PM1,7/1/2003,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1276.404284
PM1,10/1/2003,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1055.602454
PM1,1/1/2004,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1422.933406
PM1,4/1/2004,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1362.662984
PM1,7/1/2004,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1920.033746
PM1,10/1/2004,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1421.083306
PM1,1/1/2005,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1158.398273
PM1,4/1/2005,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1243.921387
PM1,7/1/2005,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1719.01532
PM1,10/1/2005,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1451.751412
PM1,1/1/2006,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1472.227476
PM1,4/1/2006,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1095.154541
PM1,7/1/2006,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1092.183962
PM1,10/1/2006,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1077.284749
PM1,1/1/2007,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1075.062446
PM1,4/1/2007,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1163.882438
PM1,7/1/2007,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1207.98282
PM1,10/1/2007,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1141.210269
PM1,1/1/2008,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1154.57679
PM1,4/1/2008,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,908.0554229
PM1,7/1/2008,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1313.167349
PM1,10/1/2008,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,781.777185
PM1,1/1/2009,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1033.287306
PM1,4/1/2009,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,936.1909154
PM1,7/1/2009,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,919.2117502
PM1,10/1/2009,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,899.2593382
PM1,1/1/2010,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1014.046889
PM1,4/1/2010,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1015.72876
PM1,7/1/2010,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1121.502977
PM1,10/1/2010,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1302.253082
PM1,1/1/2011,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,979.0044281
PM1,4/1/2011,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,968.4053844
PM1,7/1/2011,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1150.346819
PM1,10/1/2011,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1087.459752
PM1,1/1/2012,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,976.8058998
PM1,4/1/2012,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,890.3337634
PM1,7/1/2012,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,964.9901191
PM1,10/1/2012,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1102.554134
PM1,1/1/2013,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1078.823915
PM1,4/1/2013,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,922.3692728
PM1,7/1/2013,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1005.037035
PM1,10/1/2013,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1032.448387
PM1,1/1/2014,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1071.624022
PM1,4/1/2014,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1176.42317
PM1,7/1/2014,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1185.542649
PM1,10/1/2014,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1306.515595
PM1,1/1/2015,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1300.623293
PM1,4/1/2015,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1234.735347
PM1,7/1/2015,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1240.162442
PM1,10/1/2015,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1250.556078
PM1,1/1/2016,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1162.345282
PM1,4/1/2016,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1311.246916
PM1,7/1/2016,RCA - US Southeast,RCA - US Southeast Apartment Price ($/SqM),APT,1498.29427
REX,1/1/2001,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.81
REX,4/1/2001,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.85
REX,7/1/2001,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.81
REX,10/1/2001,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.75
REX,1/1/2002,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.67
REX,4/1/2002,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.57
REX,7/1/2002,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.51
REX,10/1/2002,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.45
REX,1/1/2003,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.44
REX,4/1/2003,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.44
REX,7/1/2003,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.47
REX,10/1/2003,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.47
REX,1/1/2004,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.49
REX,4/1/2004,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.54
REX,7/1/2004,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.58
REX,10/1/2004,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.65
REX,1/1/2005,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.74
REX,4/1/2005,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,9.91
REX,7/1/2005,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.1
REX,10/1/2005,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.27
REX,1/1/2006,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.46
REX,4/1/2006,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.6
REX,7/1/2006,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.71
REX,10/1/2006,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.8
REX,1/1/2007,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.85
REX,4/1/2007,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.87
REX,7/1/2007,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.86
REX,10/1/2007,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.82
REX,1/1/2008,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.78
REX,4/1/2008,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.71
REX,7/1/2008,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.63
REX,10/1/2008,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.54
REX,1/1/2009,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.46
REX,4/1/2009,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.42
REX,7/1/2009,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.38
REX,10/1/2009,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.36
REX,1/1/2010,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.4
REX,4/1/2010,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.47
REX,7/1/2010,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.55
REX,10/1/2010,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.68
REX,1/1/2011,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,10.84
REX,4/1/2011,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,11.01
REX,7/1/2011,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,11.16
REX,10/1/2011,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,11.36
REX,1/1/2012,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,11.58
REX,4/1/2012,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,11.8
REX,7/1/2012,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,12
REX,10/1/2012,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,12.21
REX,1/1/2013,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,12.45
REX,4/1/2013,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,12.72
REX,7/1/2013,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,12.66
REX,10/1/2013,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,12.85
REX,1/1/2014,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,13.03
REX,4/1/2014,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,13.23
REX,7/1/2014,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,13.4
REX,10/1/2014,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,13.58
REX,1/1/2015,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,13.76
REX,4/1/2015,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,14
REX,7/1/2015,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,14.2
REX,10/1/2015,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,14.34
REX,1/1/2016,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,14.43
REX,4/1/2016,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,14.5
REX,7/1/2016,RCA - US Southeast,RCA - US Southeast Apartment Inst Effective Rent Rev ($/sq ft),APT,
PF1,1/1/2001,RCA - US Southeast,RCA - US Southeast Retail Price ($/SqFt),RET,99.87569484
PF1,4/1/2001,RCA - US Southeast,RCA - US Southeast Retail Price ($/SqFt),RET,85.09828614
PF1,7/1/2001,RCA - US Southeast,RCA - US Southeast Retail Price ($/SqFt),RET,83.50179833
PF1,10/1/2001,RCA - US Southeast,RCA - US Southeast Retail Price ($/SqFt),RET,94.03859693
PF1,1/1/2002,RCA - US Southeast,RCA - US Southeast Retail Price ($/SqFt),RET,101.0447177
PF1,4/1/2002,RCA - US Southeast,RCA - US Southeast Retail Price ($/SqFt),RET,118.6647039
